登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
4571,菅章哉,スガ フミヤ,徳島,A1,S,630702,1,36,159,54,B,6.89,49.5,44,12,113,8,5,0.17,22,77.2,0.16,3.8,13,61.5,0.15,3.6,11,54.5,0.18,3.9,24,54.1,0.15,3.5,14,35.7,0.2,3.6,29,24.1,0.17,3.9,A1,A1,A1,53.0,64.0,2025,2,2024-11-01,2025-04-30,105,16,1,3,0,2,0,0,0,0,0,0,0,0,0,6,2,0,3,1,1,0,0,0,0,0,0,0,0,3,3,2,1,1,1,0,0,0,0,0,0,0,0,11,2,2,3,2,4,0,0,0,0,0,0,0,0,3,2,4,1,2,2,0,0,0,0,0,0,0,0,5,2,3,3,4,12,0,0,0,0,0,0,0,0,0,0,1,0,徳島
4572,渡部悟,ワタナベ サトル,大阪,B1,S,630813,1,36,163,58,O,4.85,26.6,13,19,120,0,0,0.15,19,78.9,0.1,1.9,20,25.0,0.16,2.7,18,33.3,0.14,2.6,17,23.5,0.12,2.3,19,5.2,0.18,3.9,27,3.7,0.19,3.9,A2,A2,A2,50.0,47.0,2025,2,2024-11-01,2025-04-30,105,9,6,0,2,2,0,0,0,0,0,0,0,0,0,2,3,8,3,1,1,1,0,0,0,0,0,1,0,2,4,3,6,0,3,0,0,0,0,0,0,0,0,0,4,3,5,3,2,0,0,0,0,0,0,0,0,0,1,6,4,5,2,0,0,0,0,0,1,1,0,0,1,6,2,9,8,0,0,0,0,0,0,1,0,0,0,0,0,大阪
4573,佐藤翼,サトウ ツバサ,埼玉,A1,S,630910,1,36,168,54,B,7.22,43.9,26,25,116,5,1,0.14,21,80.9,0.12,2.7,20,55.0,0.12,2.7,19,57.8,0.15,3.3,18,27.7,0.13,3.7,19,15.7,0.15,3.4,19,21.0,0.16,4.4,A1,A1,A1,69.0,74.0,2025,2,2024-11-01,2025-04-30,105,15,2,2,1,0,1,0,0,0,0,0,0,0,0,4,7,4,3,0,2,0,0,0,0,0,0,0,0,3,8,2,2,2,2,0,0,0,0,0,0,0,0,2,3,5,4,2,1,0,0,0,0,0,0,1,0,2,1,7,4,3,2,0,0,0,0,0,0,0,0,0,4,2,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
4574,東潤樹,アズマ ジュンキ,広島,B1,S,630910,1,36,162,54,B,4.91,28.8,16,20,125,0,0,0.19,16,81.2,0.16,2.8,25,40.0,0.19,4.5,21,38.1,0.14,3.3,28,14.2,0.21,4.3,21,4.7,0.21,4.7,14,0.0,0.2,4.4,B1,B1,B1,47.0,49.0,2025,2,2024-11-01,2025-04-30,105,10,3,2,0,1,0,0,0,0,0,0,0,0,0,5,5,3,6,2,3,0,0,0,0,0,0,0,1,1,7,3,6,3,1,0,0,0,0,0,0,0,0,0,4,3,8,12,1,0,0,0,0,0,1,0,0,0,1,6,4,7,3,0,0,0,0,0,0,0,0,0,0,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,愛媛
4575,戸塚邦好,トツカ クニヨシ,東京,A2,S,630921,1,36,168,53,B,5.88,39.5,16,18,86,2,0,0.14,18,72.2,0.14,2.3,10,70.0,0.15,2.8,16,37.5,0.16,2.6,14,42.8,0.11,2.5,15,0.0,0.14,3.1,13,15.3,0.16,3.2,A2,A2,A1,50.0,51.0,2025,2,2024-11-01,2025-04-30,105,11,2,2,0,0,3,0,0,0,0,0,0,0,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,1,5,3,3,1,3,0,0,0,0,0,0,0,0,2,4,5,2,0,1,0,0,0,0,0,0,0,0,0,0,5,5,2,3,0,0,0,0,0,0,0,0,0,2,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,東京
4578,藤山雅弘,フジヤマ マサヒロ,大阪,A2,H,010605,1,36,167,53,B,6.24,46.2,34,21,119,1,0,0.16,19,100.0,0.12,1.9,24,62.5,0.16,3.3,22,31.8,0.15,2.7,20,40.0,0.16,3.1,18,22.2,0.15,3.0,16,12.5,0.2,3.9,B1,B1,A2,47.0,52.0,2025,2,2024-11-01,2025-04-30,105,16,3,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,3,0,0,0,0,0,0,0,0,0,0,4,3,5,1,4,5,0,0,0,0,0,0,0,0,6,2,3,5,2,2,0,0,0,0,0,0,0,0,2,2,3,0,6,5,0,0,0,0,0,0,0,0,1,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,大阪
4579,中嶋健一郎,ナカジマ ケンイチロウ,三重,A1,H,010623,1,36,162,53,B,6.59,43.2,29,19,111,4,2,0.15,18,88.8,0.13,2.6,18,55.5,0.15,3.8,22,59.0,0.16,3.5,22,27.2,0.15,3.7,19,5.2,0.18,3.7,12,16.6,0.17,4.3,A1,A1,A1,54.0,63.0,2025,2,2024-11-01,2025-04-30,105,15,1,2,0,0,0,0,0,0,0,0,0,0,0,3,7,4,1,2,1,0,0,0,0,0,0,0,0,6,7,2,4,2,1,0,0,0,0,0,0,0,0,4,2,6,6,3,1,0,0,0,0,0,0,0,0,0,1,7,3,2,6,0,0,0,0,0,0,0,0,1,1,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,三重
4580,長谷川雅和,ハセガワ マサカズ,岡山,A2,H,010703,1,35,169,54,A,5.48,40.3,31,19,124,3,0,0.16,27,81.4,0.15,3.0,20,30.0,0.17,3.8,20,55.0,0.16,3.2,16,31.2,0.15,3.4,21,28.5,0.16,3.3,20,0.0,0.17,4.2,A2,A2,A2,51.0,49.0,2025,2,2024-11-01,2025-04-30,105,20,2,1,1,1,1,1,0,0,0,0,0,0,0,1,5,4,3,2,5,0,0,0,0,0,0,0,0,6,5,4,2,0,3,0,0,0,0,0,0,0,0,1,4,0,4,4,3,0,0,0,0,0,0,0,0,3,3,1,7,4,3,0,0,0,0,0,0,0,0,0,0,3,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,岡山
4581,吉村誠,ヨシムラ マコト,静岡,A2,H,010717,1,35,164,54,A,5.82,38.1,31,25,147,0,0,0.14,28,75.0,0.11,2.1,25,44.0,0.14,3.1,25,32.0,0.15,2.7,26,30.7,0.13,2.5,18,22.2,0.15,3.1,25,16.0,0.13,2.6,A2,A2,A2,51.0,51.0,2025,2,2024-11-01,2025-04-30,105,17,4,1,1,3,1,1,1,0,0,0,0,0,0,6,5,7,4,1,1,0,0,0,0,0,0,0,1,2,6,5,8,3,1,0,0,0,0,0,0,0,0,3,5,6,6,5,1,0,0,0,0,0,0,0,0,2,2,5,3,2,4,0,0,0,0,0,0,0,0,1,3,7,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,静岡
4583,古田祐貴,フルタ ユウキ,香川,A2,H,010824,1,35,166,52,O,5.49,34.6,18,18,104,0,0,0.16,16,87.5,0.15,2.3,15,40.0,0.14,3.1,23,43.4,0.14,2.5,18,16.6,0.16,2.5,19,15.7,0.18,3.3,13,0.0,0.21,4.6,B1,A2,A2,50.0,49.0,2025,2,2024-11-01,2025-04-30,105,10,4,0,1,0,0,0,0,0,0,0,0,1,0,4,2,5,1,1,1,0,0,0,0,0,0,1,0,3,7,4,6,3,0,0,0,0,0,0,0,0,0,1,2,6,3,3,3,0,0,0,0,0,0,0,0,0,3,6,5,2,1,1,0,0,0,0,0,1,0,0,0,1,5,1,6,0,0,0,0,0,1,0,0,0,0,0,0,香川
4584,村岡賢人,ムラオカ ケント,岡山,A1,H,011228,1,35,163,55,AB,6.53,46.8,44,22,141,5,0,0.12,31,83.8,0.12,1.8,21,61.9,0.12,2.2,24,37.5,0.12,2.5,22,40.9,0.11,2.2,24,29.1,0.14,3.0,19,10.5,0.13,3.9,A1,A1,A1,56.0,57.0,2025,2,2024-11-01,2025-04-30,105,23,3,2,2,1,0,0,0,0,0,0,0,0,0,3,10,2,1,3,1,0,0,0,0,0,0,1,0,7,2,6,5,1,3,0,0,0,0,0,0,0,0,5,4,7,1,2,3,0,0,0,0,0,0,0,0,5,2,3,2,7,5,0,0,0,0,0,0,0,0,1,1,4,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,鳥取
4586,磯部誠,イソベ マコト,愛知,A1,H,020908,1,34,172,57,A,7.08,43.1,40,17,132,4,2,0.13,31,87.1,0.12,2.5,21,47.6,0.13,3.0,18,55.5,0.14,2.7,20,35.0,0.11,2.6,21,4.7,0.12,2.8,21,9.5,0.14,3.3,A1,A1,A1,72.0,72.0,2025,2,2024-11-01,2025-04-30,105,27,0,1,0,1,2,0,0,0,0,0,0,0,0,6,4,4,0,5,2,0,0,0,0,0,0,0,0,4,6,5,2,1,0,0,0,0,0,0,0,0,0,3,4,4,2,6,1,0,0,0,0,0,0,0,0,0,1,5,6,8,1,0,0,0,0,0,0,0,0,0,2,5,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,愛知
4587,木田峰由季,キダ ミネユキ,福井,A2,H,021216,1,34,164,55,B,5.59,36.0,20,20,111,1,0,0.16,20,55.0,0.14,2.6,19,47.3,0.17,3.5,18,33.3,0.13,2.8,18,38.8,0.16,2.6,22,27.2,0.19,3.8,14,7.1,0.2,5.1,B1,A2,B1,48.0,50.0,2025,2,2024-11-01,2025-04-30,105,6,5,4,0,3,2,0,0,0,0,0,0,0,0,5,4,3,4,2,1,0,0,0,0,0,0,0,0,5,1,6,3,1,2,0,0,0,0,0,0,0,0,3,4,6,2,1,1,1,0,0,0,0,0,0,0,1,5,2,5,5,3,0,0,0,0,0,0,1,0,0,1,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,石川
4588,田中京介,タナカ キョウスケ,福岡,A2,H,030308,1,34,164,57,B,5.51,35.4,22,17,110,0,0,0.16,22,77.2,0.14,2.6,15,40.0,0.15,2.4,22,36.3,0.14,3.0,16,18.7,0.12,2.9,17,23.5,0.17,3.5,18,5.5,0.22,4.6,A2,A2,B1,49.0,49.0,2025,2,2024-11-01,2025-04-30,105,14,3,3,1,0,0,1,0,0,0,0,0,0,0,2,4,4,1,1,2,0,0,0,0,0,1,1,0,4,4,4,5,1,3,0,0,0,0,0,0,1,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,2,2,4,4,1,4,0,0,0,0,0,0,0,0,0,1,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,福岡
4589,塩崎桐加,シオザキ ヒサカ,三重,B1,H,040420,2,33,161,52,B,5.27,37.7,19,27,122,1,0,0.17,21,76.1,0.21,3.8,26,50.0,0.14,2.9,12,25.0,0.19,3.5,24,29.1,0.16,3.3,23,21.7,0.15,3.6,16,12.5,0.16,3.3,A2,B1,B1,51.0,49.0,2025,2,2024-11-01,2025-04-30,105,12,4,1,1,1,1,0,0,0,0,0,0,1,0,3,10,2,2,7,2,0,0,0,0,0,0,0,0,2,1,4,0,2,2,1,0,0,0,0,0,0,0,1,6,5,5,4,3,0,0,0,0,0,0,0,0,1,4,1,8,5,4,0,0,0,0,0,0,0,0,0,2,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,三重
4590,渡邉優美,ワタナベ ユミ,福岡,A1,H,040919,2,32,161,49,B,7.08,54.8,30,27,104,4,1,0.15,27,81.4,0.14,3.1,20,65.0,0.14,3.6,14,64.2,0.13,2.8,15,46.6,0.16,3.7,12,25.0,0.15,3.3,16,18.7,0.19,4.0,A1,A1,A1,58.0,62.0,2025,2,2024-11-01,2025-04-30,105,18,4,2,1,0,1,1,0,0,0,0,0,0,0,7,6,1,3,1,2,0,0,0,0,0,0,0,0,4,5,2,3,0,0,0,0,0,0,0,0,0,0,1,6,2,3,1,2,0,0,0,0,0,0,0,0,0,3,2,3,3,1,0,0,0,0,0,0,0,0,0,3,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,福岡
4592,小林孝弘,コバヤシ タカヒロ,山口,B1,S,551211,1,44,166,52,A,4.3,23.0,5,18,100,0,0,0.17,15,60.0,0.17,3.3,18,38.8,0.19,3.4,19,10.5,0.13,2.6,18,22.2,0.18,3.9,13,0.0,0.18,3.6,17,5.8,0.19,4.1,B1,B1,B1,48.0,46.0,2025,2,2024-11-01,2025-04-30,106,4,5,0,2,3,1,0,0,0,0,0,0,0,0,0,7,5,0,1,5,0,0,0,0,0,0,0,0,0,2,6,3,4,4,0,0,0,0,0,0,0,0,1,3,5,1,1,7,0,0,0,0,0,0,0,0,0,0,2,1,8,2,0,0,0,0,0,0,0,0,0,1,4,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,山口
4593,小坂宗司,コサカ タカシ,大阪,A2,S,551231,1,44,169,52,AB,5.62,39.6,18,22,101,0,0,0.18,22,90.9,0.15,2.5,17,47.0,0.15,3.0,12,33.3,0.17,3.2,18,27.7,0.19,3.7,15,13.3,0.21,4.3,17,5.8,0.21,4.5,A2,A2,B1,51.0,50.0,2025,2,2024-11-01,2025-04-30,106,15,5,0,0,0,1,1,0,0,0,0,0,0,0,2,6,3,3,1,2,0,0,0,0,0,0,0,0,1,3,3,2,0,3,0,0,0,0,0,0,0,0,0,5,5,2,3,3,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,0,0,0,0,1,4,5,3,4,0,0,0,0,0,0,0,0,0,0,2,0,大阪
4594,谷川祐一,タニガワ ユウイチ,滋賀,A2,S,561105,1,43,164,53,B,5.95,41.7,32,24,134,3,0,0.16,28,89.2,0.13,2.5,22,54.5,0.17,3.5,23,30.4,0.18,2.9,25,24.0,0.14,3.1,25,24.0,0.15,2.8,11,0.0,0.18,3.0,A1,A1,A2,52.0,51.0,2025,2,2024-11-01,2025-04-30,106,21,4,2,0,0,0,1,0,0,0,0,0,0,0,3,9,3,3,3,1,0,0,0,0,0,0,0,0,1,6,5,5,1,5,0,0,0,0,0,0,0,0,3,3,8,5,3,3,0,0,0,0,0,0,0,0,4,2,6,6,5,2,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,滋賀
4596,葛原大陽,クズハラ ヒロアキ,徳島,A1,S,580614,1,42,167,55,A,6.29,46.0,33,31,139,5,0,0.16,26,96.1,0.15,2.5,26,61.5,0.16,3.3,23,34.7,0.14,3.0,20,35.0,0.16,3.0,22,13.6,0.16,3.5,22,22.7,0.16,3.9,A1,A2,A2,52.0,54.0,2025,2,2024-11-01,2025-04-30,106,20,5,1,0,0,0,0,0,0,0,0,0,0,0,7,9,2,1,6,0,0,0,0,0,0,0,1,0,2,6,8,3,2,2,0,0,0,0,0,0,0,0,3,4,7,3,2,1,0,0,0,0,0,1,0,0,0,3,4,5,6,4,0,0,0,0,0,0,0,0,1,4,4,7,3,2,0,0,0,0,0,0,0,1,0,0,0,0,徳島
4598,加藤政彦,カトウ マサヒコ,東京,A1,S,590525,1,41,162,54,A,6.32,46.9,32,29,130,6,0,0.16,29,82.7,0.15,2.3,22,54.5,0.15,2.5,21,52.3,0.12,1.7,17,47.0,0.16,3.3,15,26.6,0.14,3.3,26,7.6,0.21,4.6,A2,A1,A2,50.0,53.0,2025,2,2024-11-01,2025-04-30,106,18,6,2,2,0,0,0,0,0,0,0,0,1,0,5,7,6,1,1,2,0,0,0,0,0,0,0,0,6,5,3,3,3,1,0,0,0,0,0,0,0,0,1,7,2,5,1,1,0,0,0,0,0,0,0,0,0,4,4,2,2,3,0,0,0,0,0,0,0,0,2,0,4,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,東京
4600,井内将太郎,イウチ マサタロウ,広島,A2,S,591216,1,40,167,52,O,6.02,39.4,30,24,137,4,0,0.13,28,89.2,0.14,2.6,17,47.0,0.16,3.2,23,26.0,0.13,1.8,26,23.0,0.12,2.4,23,39.1,0.11,2.0,20,0.0,0.16,3.4,A2,A2,A1,51.0,52.0,2025,2,2024-11-01,2025-04-30,106,19,6,0,3,0,0,0,0,0,0,0,0,0,0,3,5,6,0,2,1,0,0,0,0,0,0,0,0,4,2,7,6,4,0,0,0,0,0,0,0,0,0,2,4,6,7,5,2,0,0,0,0,0,0,0,0,2,7,4,5,2,3,0,0,0,0,0,0,0,0,0,0,3,11,5,1,0,0,0,0,0,1,0,0,0,0,0,0,広島
4601,森野正弘,モリノ マサヒロ,山口,A1,S,600128,1,40,166,55,A,6.61,47.5,38,29,141,6,0,0.14,37,86.4,0.15,3.1,21,57.1,0.14,2.2,18,38.8,0.12,2.3,23,26.0,0.13,2.8,22,31.8,0.16,2.9,20,15.0,0.15,3.3,A1,A1,A1,55.0,56.0,2025,2,2024-11-01,2025-04-30,106,26,6,1,0,1,3,0,0,0,0,0,0,0,0,5,7,1,3,3,2,0,0,0,0,0,0,0,0,2,5,9,0,1,1,0,0,0,0,0,3,0,0,1,5,7,5,4,1,0,0,0,0,0,0,0,0,3,4,1,8,5,1,0,0,0,0,0,0,0,0,1,2,10,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,山口
4603,谷川将太,タニガワ ショウタ,長崎,A2,S,630112,1,37,167,54,AB,5.48,37.9,18,29,124,1,0,0.14,18,83.3,0.13,2.2,23,60.8,0.14,2.4,18,27.7,0.13,2.2,22,22.7,0.15,2.8,25,24.0,0.14,2.7,18,11.1,0.18,3.6,B1,B1,B1,48.0,50.0,2025,2,2024-11-01,2025-04-30,106,11,4,0,2,0,1,0,0,0,0,0,0,0,0,2,12,3,2,2,2,0,0,0,0,0,0,0,0,2,3,2,2,6,3,0,0,0,0,0,0,0,0,1,4,4,7,5,1,0,0,0,0,0,0,0,0,1,5,7,6,4,2,0,0,0,0,0,0,0,0,1,1,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,長崎
4604,岩瀬裕亮,イワセ ユウスケ,愛知,A1,S,630611,1,37,163,54,A,7.31,52.5,28,34,118,7,2,0.14,26,100.0,0.12,2.0,20,65.0,0.14,3.2,18,50.0,0.14,3.1,17,41.1,0.16,3.2,22,31.8,0.16,3.6,15,0.0,0.15,3.7,A1,A1,A1,55.0,63.0,2025,2,2024-11-01,2025-04-30,106,22,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,1,0,0,0,0,0,0,0,0,0,0,9,4,1,3,1,0,0,0,0,0,0,0,0,1,6,8,0,1,1,0,0,0,0,0,0,0,0,2,5,8,5,1,0,0,0,0,0,0,0,1,0,0,0,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,愛知
4607,鶴田勇雄,ツルタ イサオ,福岡,A2,H,010317,1,36,164,52,A,5.96,41.1,24,36,146,1,0,0.17,27,81.4,0.16,2.8,23,21.7,0.18,4.0,23,26.0,0.18,3.3,27,33.3,0.17,3.0,25,48.0,0.18,3.4,21,28.5,0.15,3.2,A2,A2,A2,52.0,52.0,2025,2,2024-11-01,2025-04-30,106,14,8,3,1,0,1,0,0,0,0,0,0,0,0,2,3,9,4,2,2,0,0,0,0,0,0,0,1,1,5,7,6,2,2,0,0,0,0,0,0,0,0,3,6,6,4,5,3,0,0,0,0,0,0,0,0,1,11,4,2,6,1,0,0,0,0,0,0,0,0,3,3,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,福岡
4608,荒井翔伍,アライ ショウゴ,東京,A2,H,011001,1,35,157,56,O,5.89,42.1,30,32,147,2,0,0.14,29,86.2,0.11,2.0,22,68.1,0.13,2.6,24,33.3,0.15,3.1,26,34.6,0.14,2.5,26,15.3,0.15,3.1,20,5.0,0.16,4.0,A2,A2,A1,51.0,51.0,2025,2,2024-11-01,2025-04-30,106,17,8,1,0,1,1,0,0,0,0,0,0,1,0,5,10,3,1,3,0,0,0,0,0,0,0,0,0,3,5,7,5,2,2,0,0,0,0,0,1,0,0,4,5,5,6,4,2,0,0,0,0,0,0,0,0,1,3,4,10,6,2,0,0,0,0,0,0,0,0,0,1,4,6,4,4,0,0,0,0,0,1,1,0,0,0,1,0,千葉
4610,佐藤大佑,サトウ ダイスケ,東京,A2,H,020731,1,34,164,55,A,5.66,41.1,34,22,136,5,2,0.17,23,69.5,0.18,3.3,25,64.0,0.15,2.8,20,45.0,0.17,2.6,20,30.0,0.16,3.2,25,24.0,0.17,3.4,23,13.0,0.21,4.0,A2,A2,A1,50.0,50.0,2025,2,2024-11-01,2025-04-30,106,13,3,2,2,1,2,0,0,0,0,0,0,0,0,6,10,1,4,2,2,0,0,0,0,0,1,0,0,5,4,6,2,2,0,0,0,0,0,0,0,1,0,5,1,4,2,7,1,0,0,0,0,0,0,0,0,3,3,3,4,5,7,0,0,0,0,0,0,0,0,2,1,2,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,千葉
4611,今井美亜,イマイ ミア,福井,A2,H,020814,2,34,157,48,AB,6.24,46.9,24,22,98,4,0,0.16,18,94.4,0.14,2.2,19,57.8,0.16,2.9,15,60.0,0.13,2.5,14,42.8,0.17,2.7,18,16.6,0.18,3.5,14,0.0,0.19,3.9,A2,A2,A2,53.0,54.0,2025,2,2024-11-01,2025-04-30,106,14,3,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2,2,3,1,0,0,0,0,0,0,0,0,7,2,2,2,2,0,0,0,0,0,0,0,0,0,1,5,1,4,2,1,0,0,0,0,0,1,0,0,1,2,2,7,1,4,0,0,0,0,0,2,1,0,0,0,3,6,2,3,0,0,0,0,0,0,0,0,0,0,1,0,富山
4614,石倉洋行,イシクラ ヨウコウ,福岡,A1,S,550313,1,45,170,55,B,6.73,50.8,37,26,124,3,1,0.13,27,81.4,0.13,2.3,19,52.6,0.15,2.8,19,57.8,0.1,1.9,25,44.0,0.13,2.2,19,36.8,0.13,2.2,15,13.3,0.15,2.6,A2,A1,B2,51.0,55.0,2025,2,2024-11-01,2025-04-30,107,20,2,2,2,1,0,0,0,0,0,0,0,0,0,5,5,2,5,1,1,0,0,0,0,0,1,0,0,5,6,5,3,0,0,0,0,0,0,0,0,0,0,5,6,6,2,2,3,0,0,0,0,0,0,1,0,2,5,3,3,5,1,0,0,0,0,0,0,0,0,0,2,3,5,1,3,1,0,0,0,0,1,0,0,0,0,0,0,福岡
4615,板倉敦史,イタクラ アツシ,東京,B1,S,550621,1,45,169,54,O,4.38,20.6,7,13,97,0,0,0.21,14,42.8,0.17,3.0,18,33.3,0.21,4.0,20,20.0,0.19,3.6,13,15.3,0.2,4.2,17,5.8,0.23,4.6,15,6.6,0.26,4.8,B1,B1,B1,48.0,47.0,2025,2,2024-11-01,2025-04-30,107,5,1,3,3,0,2,0,0,0,0,0,0,0,0,1,5,2,5,4,1,0,0,0,0,0,0,0,0,0,4,7,3,2,4,0,0,0,0,0,0,0,0,1,1,0,4,4,3,0,0,0,0,0,1,0,0,0,1,3,5,5,3,0,0,0,0,0,0,0,0,0,1,2,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,千葉
4618,乃村康友,ノムラ ヤストモ,三重,B1,S,580126,1,42,166,58,O,5.05,29.3,11,16,92,0,0,0.18,14,50.0,0.16,3.1,18,50.0,0.21,4.9,18,22.2,0.17,3.4,13,23.0,0.17,3.9,17,11.7,0.16,3.4,12,16.6,0.19,3.6,B1,B1,A2,48.0,49.0,2025,2,2024-11-01,2025-04-30,107,5,2,3,0,1,3,0,0,0,0,0,0,0,0,4,5,3,2,3,1,0,0,0,0,0,0,0,0,1,3,4,4,6,0,0,0,0,0,0,0,0,0,0,3,2,4,1,3,0,0,0,0,0,2,0,0,1,1,4,6,3,2,0,0,0,0,0,0,0,0,0,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,香川
4619,伏田裕隆,フシダ ヒロタカ,東京,B1,S,580129,1,42,163,53,O,4.56,25.5,11,12,90,0,0,0.2,11,63.6,0.17,3.1,14,35.7,0.2,3.4,18,27.7,0.2,3.9,12,8.3,0.19,3.9,19,10.5,0.21,3.9,16,18.7,0.2,4.1,B1,B1,B1,47.0,47.0,2025,2,2024-11-01,2025-04-30,107,4,3,2,0,0,2,0,0,0,0,0,0,0,0,2,3,1,2,3,3,0,0,0,0,0,0,0,0,1,4,3,3,2,5,0,0,0,0,0,0,0,0,1,0,3,4,2,2,0,0,0,0,0,0,0,0,2,0,3,4,6,4,0,0,0,0,0,0,0,0,1,2,3,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,千葉
4623,中北将史,ナカギタ マサシ,三重,B1,S,591124,1,40,161,55,A,4.51,22.2,12,18,135,0,0,0.18,17,58.8,0.15,2.4,25,24.0,0.17,3.4,23,21.7,0.16,2.5,27,22.2,0.18,3.6,28,7.1,0.19,3.1,15,6.6,0.22,4.6,B1,B1,B1,47.0,48.0,2025,2,2024-11-01,2025-04-30,107,7,3,3,1,3,0,0,0,0,0,0,0,0,0,1,5,4,3,8,3,0,0,0,0,0,0,1,0,1,4,8,5,4,1,0,0,0,0,0,0,0,0,2,4,4,8,7,2,0,0,0,0,0,0,0,0,0,2,4,5,14,3,0,0,0,0,0,0,0,0,1,0,3,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,三重
4624,高田明,タカダ アキラ,佐賀,A2,S,600423,1,40,172,50,O,5.93,39.4,21,9,76,1,1,0.18,14,71.4,0.19,4.1,8,62.5,0.16,4.0,13,23.0,0.16,3.6,16,43.7,0.16,3.9,11,27.2,0.2,3.7,14,14.2,0.2,4.7,A2,A2,A2,52.0,50.0,2025,2,2024-11-01,2025-04-30,107,8,2,1,0,0,2,1,0,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,3,0,6,3,1,0,0,0,0,0,0,0,0,0,5,2,3,4,0,1,0,0,0,0,0,0,1,0,3,0,4,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
